CustomerID,Age,Gender,Income,Location,HighestEducation,CreditScore,Profession,DisposableIncome
5448,66,0,1895000.0,0,3,787,3,284000.0
5449,44,0,854000.0,0,0,708,2,171000.0
5450,18,1,614000.0,2,0,681,1,111000.0
5451,33,1,1771000.0,1,1,783,1,336000.0
5452,41,1,1155000.0,0,0,681,0,416000.0
5453,65,1,961000.0,0,3,703,3,86000.0
5454,23,1,1697000.0,0,1,675,1,356000.0
5455,54,1,1629000.0,2,0,594,0,472000.0
5456,60,1,1917000.0,1,1,620,1,153000.0
5457,30,0,750000.0,0,2,646,0,128000.0
5458,35,0,1417000.0,0,0,702,0,198000.0
5459,24,1,990000.0,0,1,708,1,366000.0
5460,36,1,601000.0,0,1,717,0,445000.0
5461,39,0,1290000.0,1,1,666,1,310000.0
5462,49,1,1766000.0,1,0,662,1,389000.0
5463,56,0,1803000.0,0,1,850,0,252000.0
5464,28,0,391000.0,0,1,666,0,66000.0
5465,18,0,1001000.0,0,1,722,2,90000.0
5466,39,0,1049000.0,2,2,754,1,210000.0
5467,44,0,522000.0,2,2,723,1,84000.0
5468,43,1,1416000.0,2,0,687,2,198000.0
5469,35,1,1301000.0,0,0,643,0,91000.0
5470,41,1,1127000.0,2,1,641,0,518000.0
5471,62,0,755000.0,1,0,678,3,143000.0
5472,45,1,2412000.0,2,1,693,0,338000.0
5473,34,0,1200000.0,0,0,698,3,156000.0
5474,32,0,1376000.0,1,1,663,2,564000.0
5475,37,1,1505000.0,0,0,675,0,226000.0
5476,64,0,2351000.0,1,0,769,3,517000.0
5477,37,0,1443000.0,2,2,648,2,216000.0
5478,39,0,551000.0,2,0,665,2,132000.0
5479,32,1,630000.0,1,0,634,0,132000.0
5480,56,0,1046000.0,1,1,843,2,272000.0
5481,69,1,2468000.0,0,0,602,3,444000.0
5482,46,1,1526000.0,1,2,682,0,305000.0
5483,41,1,813000.0,0,1,791,2,81000.0
5484,40,1,1024000.0,1,1,769,0,471000.0
5485,18,0,1791000.0,1,1,717,0,215000.0
5486,51,0,1973000.0,2,2,724,3,513000.0
5487,42,0,1703000.0,2,0,645,0,562000.0
5488,46,0,607000.0,0,0,623,1,85000.0
5489,29,1,766000.0,0,0,667,2,153000.0
5490,34,0,663000.0,0,0,674,2,239000.0
5491,33,0,2186000.0,1,1,725,0,219000.0
5492,55,1,1093000.0,1,0,695,0,175000.0
5493,34,1,685000.0,0,0,783,0,116000.0
5494,71,1,575000.0,1,1,713,3,207000.0
5495,46,1,2461000.0,2,1,618,2,591000.0
5496,20,1,1983000.0,1,1,628,0,456000.0
5497,38,1,344000.0,2,0,680,0,38000.0
5498,30,0,1101000.0,0,1,664,1,242000.0
5499,18,1,1148000.0,1,0,699,0,126000.0
5500,63,1,2320000.0,0,3,739,3,348000.0
5501,50,0,892000.0,2,0,730,1,232000.0
5502,47,0,766000.0,0,1,645,0,69000.0
5503,42,1,2609000.0,2,3,759,0,365000.0
5504,19,1,1069000.0,2,0,682,2,150000.0
5505,32,0,1578000.0,0,2,702,2,600000.0
5506,52,0,2038000.0,2,0,654,2,224000.0
5507,24,1,2354000.0,0,0,720,0,1012000.0
5508,18,1,608000.0,0,0,717,2,85000.0
5509,36,0,1030000.0,0,2,773,0,412000.0
5510,37,0,776000.0,2,0,668,1,132000.0
5511,42,1,637000.0,2,0,704,0,248000.0
5512,50,0,2902000.0,1,3,718,1,551000.0
5513,49,1,2464000.0,0,1,715,0,616000.0
5514,43,0,1998000.0,0,1,764,0,539000.0
5515,57,0,3156000.0,0,1,660,0,1862000.0
5516,18,0,752000.0,0,0,723,2,196000.0
5517,47,0,1674000.0,0,2,728,0,251000.0
5518,49,0,1966000.0,0,2,681,2,374000.0
5519,21,0,609000.0,0,0,711,1,91000.0
5520,18,1,480000.0,1,1,709,0,144000.0
5521,28,0,1165000.0,1,2,722,0,221000.0
5522,30,1,684000.0,0,0,684,1,116000.0
5523,51,0,3805000.0,0,1,660,0,571000.0
5524,30,1,470000.0,1,1,708,0,42000.0
5525,27,0,1037000.0,1,2,734,0,373000.0
5526,30,0,997000.0,0,0,651,0,130000.0
5527,56,1,1010000.0,0,2,743,0,212000.0
5528,40,1,784000.0,1,0,708,0,494000.0
5529,37,1,978000.0,1,0,693,1,147000.0
5530,38,1,618000.0,0,1,697,3,111000.0
5531,59,1,1497000.0,1,0,642,3,150000.0
5532,28,0,2115000.0,0,1,710,2,634000.0
5533,59,1,1158000.0,2,1,689,0,347000.0
5534,43,1,1722000.0,0,1,713,0,224000.0
5535,37,1,2557000.0,0,1,692,0,869000.0
5536,77,1,3086000.0,0,2,674,1,401000.0
5537,24,0,709000.0,1,2,643,1,106000.0
5538,34,0,485000.0,0,1,613,1,121000.0
5539,21,1,738000.0,0,1,681,0,199000.0
5540,54,1,1369000.0,1,1,575,2,123000.0
5541,65,1,527000.0,2,1,628,3,111000.0
5542,65,1,1313000.0,2,0,742,3,263000.0
5543,58,0,800000.0,1,0,655,0,104000.0
5544,37,0,1026000.0,0,1,732,0,215000.0
5545,34,0,781000.0,2,0,727,0,117000.0
5546,18,1,645000.0,2,0,661,1,168000.0
5547,70,1,2264000.0,1,1,747,1,657000.0
5548,47,0,651000.0,2,0,767,0,260000.0
5549,32,1,356000.0,2,0,626,0,164000.0
5550,59,0,2119000.0,1,1,744,1,593000.0
5551,25,0,1270000.0,2,1,667,2,305000.0
5552,46,1,1590000.0,0,1,622,0,445000.0
5553,37,0,699000.0,1,1,712,0,98000.0
5554,49,1,1707000.0,0,1,727,0,529000.0
5555,39,1,513000.0,0,0,696,2,82000.0
5556,18,1,615000.0,1,0,790,0,154000.0
5557,41,0,2757000.0,2,2,737,1,551000.0
5558,55,0,1810000.0,1,1,696,0,290000.0
5559,39,1,939000.0,2,0,708,0,75000.0
5560,51,1,1197000.0,0,1,850,0,168000.0
5561,24,1,455000.0,2,0,723,0,77000.0
5562,39,0,2190000.0,0,0,769,1,241000.0
5563,30,0,1850000.0,0,2,747,0,536000.0
5564,51,1,1917000.0,0,1,642,1,498000.0
5565,40,1,1079000.0,1,1,647,0,183000.0
5566,50,0,925000.0,2,0,698,0,176000.0
5567,56,0,810000.0,2,0,694,0,130000.0
5568,50,1,2934000.0,2,2,714,0,440000.0
5569,44,0,541000.0,0,2,762,0,92000.0
5570,25,0,1375000.0,1,2,741,0,330000.0
5571,39,0,508000.0,2,1,626,1,102000.0
5572,32,0,919000.0,2,1,667,0,138000.0
5573,34,1,1033000.0,1,1,782,1,341000.0
5574,34,0,693000.0,2,3,731,2,118000.0
5575,25,0,522000.0,1,0,621,0,125000.0
5576,18,0,1330000.0,1,1,690,1,332000.0
5577,29,0,2043000.0,2,1,605,1,368000.0
5578,42,1,1355000.0,1,1,753,1,163000.0
5579,19,0,516000.0,1,0,726,0,83000.0
5580,40,1,785000.0,2,2,690,1,133000.0
5581,68,0,1189000.0,0,2,696,3,155000.0
5582,55,0,1328000.0,2,1,727,2,385000.0
5583,64,0,1459000.0,2,0,762,1,409000.0
5584,45,0,2220000.0,0,1,721,0,710000.0
5585,57,1,1322000.0,1,1,736,0,185000.0
5586,29,0,700000.0,2,1,719,0,105000.0
5587,30,1,707000.0,0,3,768,0,148000.0
5588,18,0,739000.0,0,1,790,3,67000.0
5589,57,0,602000.0,2,1,667,0,150000.0
5590,63,0,1076000.0,2,1,690,1,151000.0
5591,31,1,535000.0,0,1,702,0,144000.0
5592,36,0,823000.0,2,0,665,1,230000.0
5593,28,0,1361000.0,0,2,682,0,395000.0
5594,45,0,1453000.0,2,1,696,2,654000.0
5595,56,0,1666000.0,0,0,701,2,217000.0
5596,18,1,648000.0,2,1,679,1,175000.0
5597,46,0,2785000.0,2,2,673,0,334000.0
5598,35,1,1290000.0,2,0,702,0,245000.0
5599,41,1,1569000.0,1,1,659,0,173000.0
5600,46,0,2407000.0,2,2,718,0,722000.0
5601,37,0,1341000.0,0,2,638,0,174000.0
5602,38,1,1173000.0,0,2,699,0,305000.0
5603,36,0,2108000.0,1,1,783,0,632000.0
5604,54,0,763000.0,1,0,687,1,145000.0
5605,46,1,954000.0,1,0,744,0,219000.0
5606,43,1,2092000.0,2,1,643,0,900000.0
5607,20,1,862000.0,2,1,679,1,302000.0
5608,34,1,780000.0,0,1,732,1,281000.0
5609,53,0,715000.0,0,0,574,1,243000.0
5610,40,0,1274000.0,2,1,730,1,357000.0
5611,49,0,1015000.0,0,1,696,0,264000.0
5612,66,1,1914000.0,2,1,682,3,249000.0
5613,55,1,3052000.0,1,1,772,0,458000.0
5614,41,0,1708000.0,2,0,626,0,495000.0
5615,32,0,278000.0,2,0,719,2,75000.0
5616,18,0,1323000.0,2,1,741,0,582000.0
5617,37,1,1407000.0,0,0,663,0,253000.0
5618,35,1,797000.0,2,0,597,0,112000.0
5619,45,0,2238000.0,2,1,714,0,246000.0
5620,37,1,1423000.0,2,2,741,1,356000.0
5621,35,1,350000.0,1,0,774,0,102000.0
5622,18,0,768000.0,2,0,618,0,154000.0
5623,25,1,802000.0,2,1,686,2,112000.0
5624,47,0,783000.0,2,0,810,1,133000.0
5625,65,0,1779000.0,0,1,712,3,409000.0
5626,38,0,1527000.0,1,1,714,1,428000.0
5627,44,1,1871000.0,1,2,729,0,393000.0
5628,54,1,1644000.0,2,0,701,1,82000.0
5629,27,0,531000.0,2,1,685,1,101000.0
5630,45,1,797000.0,0,2,690,0,120000.0
5631,28,0,959000.0,2,0,772,0,297000.0
5632,52,1,1945000.0,0,0,737,0,681000.0
5633,42,1,1383000.0,2,1,718,0,263000.0
5634,44,0,415000.0,0,1,605,1,66000.0
5635,28,0,1263000.0,1,1,673,0,316000.0
5636,50,1,509000.0,2,0,805,0,41000.0
5637,71,0,2211000.0,0,1,660,3,663000.0
5638,24,1,684000.0,0,1,703,0,68000.0
5639,34,0,1216000.0,2,1,695,0,182000.0
5640,43,1,3359000.0,0,1,627,1,873000.0
5641,51,0,1078000.0,2,1,652,0,151000.0
5642,31,0,688000.0,2,1,620,0,124000.0
5643,18,0,660000.0,0,1,615,0,139000.0
5644,60,1,581000.0,0,0,724,1,192000.0
5645,51,0,679000.0,0,0,661,0,136000.0
5646,18,0,1575000.0,1,1,793,0,299000.0
5647,30,1,368000.0,2,1,740,0,11000.0
5648,63,1,1064000.0,2,1,697,3,266000.0
5649,61,0,1609000.0,1,1,739,1,692000.0
5650,54,1,1221000.0,1,2,589,1,379000.0
5651,37,1,2138000.0,0,1,694,1,492000.0
5652,41,0,1323000.0,2,3,753,2,278000.0
5653,38,0,812000.0,1,0,633,0,162000.0
5654,56,1,1275000.0,1,0,734,0,166000.0
5655,26,1,1069000.0,2,1,712,1,118000.0
5656,27,0,1067000.0,2,2,621,0,192000.0
5657,55,0,1461000.0,2,2,779,0,102000.0
5658,39,0,367000.0,0,0,757,2,81000.0
5659,60,1,804000.0,1,1,731,0,137000.0
5660,29,0,1302000.0,0,1,632,1,91000.0
5661,39,0,1612000.0,2,0,657,1,145000.0
5662,26,1,1542000.0,2,0,694,1,447000.0
5663,40,1,549000.0,1,1,771,1,176000.0
5664,18,0,608000.0,0,1,688,1,219000.0
5665,32,0,1876000.0,0,0,709,0,206000.0
5666,18,0,678000.0,0,1,663,0,129000.0
5667,50,0,1732000.0,2,1,787,0,416000.0
5668,50,1,7726000.0,1,2,648,1,2859000.0
5669,18,1,1386000.0,0,1,708,0,402000.0
5670,60,0,1107000.0,2,0,765,1,122000.0
5671,77,0,1542000.0,2,1,672,3,324000.0
5672,40,0,1659000.0,0,2,686,1,299000.0
5673,30,1,379000.0,1,1,655,1,91000.0
5674,80,0,2115000.0,1,1,630,3,486000.0
5675,20,1,739000.0,0,1,637,0,251000.0
5676,40,1,949000.0,2,0,779,1,389000.0
5677,42,0,1222000.0,2,1,620,0,98000.0
5678,60,1,3487000.0,0,2,662,0,1360000.0
5679,45,1,1191000.0,2,0,632,2,464000.0
5680,32,1,998000.0,2,0,660,0,110000.0
5681,25,1,1146000.0,0,0,685,0,527000.0
5682,34,0,1223000.0,2,2,707,0,232000.0
5683,24,0,1099000.0,0,0,771,1,209000.0
5684,40,1,1069000.0,0,1,746,1,192000.0
5685,31,1,1566000.0,0,0,735,1,407000.0
5686,18,1,1355000.0,2,0,737,1,176000.0
5687,58,0,2187000.0,0,2,613,1,372000.0
5688,32,1,365000.0,2,2,703,0,69000.0
5689,20,0,926000.0,0,1,765,1,296000.0
5690,37,0,362000.0,1,0,795,0,43000.0
5691,41,0,1209000.0,2,0,761,0,302000.0
5692,18,0,1594000.0,2,0,674,1,255000.0
5693,44,0,2102000.0,2,1,735,1,294000.0
5694,24,1,791000.0,1,1,657,0,253000.0
5695,65,0,1371000.0,0,1,769,1,151000.0
5696,47,0,491000.0,1,1,653,1,221000.0
5697,34,0,1053000.0,0,1,648,0,147000.0
5698,28,0,978000.0,0,2,757,0,176000.0
5699,38,1,588000.0,0,1,700,1,118000.0
5700,49,0,770000.0,0,1,737,1,123000.0
5701,39,0,614000.0,0,1,741,2,375000.0
5702,36,1,3144000.0,1,1,641,0,786000.0
5703,40,1,1354000.0,2,2,703,0,812000.0
5704,30,1,1627000.0,1,2,660,3,309000.0
5705,34,1,1653000.0,2,1,601,2,264000.0
5706,18,1,1836000.0,2,1,695,0,257000.0
5707,54,0,3676000.0,2,3,665,1,625000.0
5708,44,1,1904000.0,1,1,729,2,362000.0
5709,28,1,449000.0,0,1,756,0,27000.0
5710,68,1,2772000.0,0,2,663,3,638000.0
5711,41,1,937000.0,2,1,643,3,141000.0
5712,24,1,420000.0,0,0,696,2,76000.0
5713,52,0,942000.0,0,0,715,3,301000.0
5714,45,0,1297000.0,1,1,725,0,428000.0
5715,45,1,333000.0,0,1,801,0,203000.0
5716,33,0,1421000.0,0,2,758,0,426000.0
5717,46,0,1872000.0,1,0,699,0,262000.0
5718,36,1,1121000.0,0,1,817,0,78000.0
5719,48,0,724000.0,2,1,743,1,210000.0
5720,18,0,1254000.0,1,1,749,2,113000.0
5721,33,1,1018000.0,0,1,800,0,102000.0
5722,65,1,3546000.0,0,1,722,3,284000.0
5723,28,0,305000.0,1,1,709,0,73000.0
5724,30,1,238000.0,2,0,716,1,67000.0
5725,33,0,1108000.0,1,2,698,0,78000.0
5726,21,0,597000.0,2,0,674,0,60000.0
5727,18,0,938000.0,1,1,640,0,206000.0
5728,36,1,1324000.0,0,1,756,0,265000.0
5729,42,0,2162000.0,1,0,759,1,843000.0
5730,39,0,990000.0,1,1,674,0,228000.0
5731,37,1,1363000.0,2,1,702,0,450000.0
5732,40,0,511000.0,1,0,669,1,61000.0
5733,55,1,4606000.0,2,1,728,1,1013000.0
5734,37,1,1892000.0,1,1,728,1,151000.0
5735,31,1,1560000.0,0,1,682,2,530000.0
5736,35,1,617000.0,1,0,687,2,123000.0
5737,48,0,2458000.0,0,1,689,0,344000.0
5738,61,0,2370000.0,2,1,670,1,237000.0
5739,30,1,1536000.0,2,2,718,2,276000.0
5740,41,1,1088000.0,2,1,592,1,109000.0
5741,45,0,620000.0,2,0,703,0,229000.0
5742,25,1,893000.0,1,1,787,1,54000.0
5743,40,0,763000.0,1,1,733,0,244000.0
5744,18,1,993000.0,1,1,652,2,60000.0
5745,18,1,533000.0,0,1,653,0,96000.0
5746,45,1,1054000.0,1,3,673,2,422000.0
5747,34,1,369000.0,0,1,667,1,59000.0
5748,43,1,1530000.0,0,1,734,1,199000.0
5749,39,0,1210000.0,1,0,660,2,315000.0
5750,25,1,713000.0,0,1,733,3,164000.0
5751,39,1,330000.0,2,1,692,0,36000.0
5752,21,1,323000.0,1,0,715,0,71000.0
5753,60,1,1296000.0,1,0,733,1,337000.0
5754,19,0,1726000.0,0,1,724,0,535000.0
5755,37,1,747000.0,1,2,783,0,149000.0
5756,24,1,1656000.0,1,1,768,0,364000.0
5757,48,0,2513000.0,0,0,661,0,603000.0
5758,35,0,1331000.0,1,1,809,0,346000.0
5759,32,1,1496000.0,1,0,709,1,808000.0
5760,52,0,646000.0,1,0,720,1,71000.0
5761,40,0,405000.0,0,0,747,3,126000.0
5762,47,0,3118000.0,1,1,652,0,561000.0
5763,25,1,560000.0,1,1,787,0,106000.0
5764,18,1,1272000.0,1,0,717,0,254000.0
5765,41,0,1232000.0,2,0,771,1,271000.0
5766,35,1,2556000.0,1,1,698,0,435000.0
5767,49,1,1854000.0,0,1,659,3,334000.0
5768,38,0,692000.0,2,2,735,2,339000.0
5769,43,0,987000.0,0,1,656,1,207000.0
5770,18,1,1164000.0,1,1,683,0,291000.0
5771,68,0,1160000.0,1,1,576,3,290000.0
5772,37,1,1837000.0,1,1,774,0,367000.0
5773,50,0,1335000.0,2,1,680,0,280000.0
5774,27,0,1820000.0,1,2,690,0,255000.0
5775,44,1,2354000.0,0,2,708,0,683000.0
5776,20,0,864000.0,2,0,733,0,138000.0
5777,46,1,1427000.0,0,3,642,2,357000.0
5778,34,0,902000.0,0,2,633,0,135000.0
5779,40,0,719000.0,0,2,761,3,316000.0
5780,50,0,3006000.0,0,1,679,0,331000.0
5781,21,0,1012000.0,0,1,722,0,71000.0
5782,29,0,862000.0,1,1,681,0,250000.0
5783,46,0,944000.0,0,0,738,2,500000.0
5784,71,1,1724000.0,0,2,680,3,345000.0
5785,37,1,852000.0,1,1,715,0,111000.0
5786,48,0,815000.0,2,0,731,0,147000.0
5787,38,1,629000.0,1,2,714,1,69000.0
5788,69,0,1778000.0,2,2,722,3,427000.0
5789,18,0,1777000.0,0,1,698,0,426000.0
5790,41,1,900000.0,1,2,630,1,216000.0
5791,18,0,1080000.0,2,1,622,0,205000.0
5792,18,0,1093000.0,2,1,640,2,219000.0
5793,44,0,1637000.0,1,2,664,0,491000.0
5794,42,1,2581000.0,1,0,747,0,568000.0
5795,35,1,1615000.0,1,2,598,0,355000.0
5796,38,0,1140000.0,1,1,723,0,171000.0
5797,80,0,2518000.0,1,3,668,3,906000.0
5798,36,1,1640000.0,0,1,724,0,410000.0
5799,47,1,2561000.0,0,0,778,0,563000.0
5800,30,0,990000.0,1,2,709,0,178000.0
5801,44,0,1299000.0,1,1,745,0,273000.0
5802,36,0,4330000.0,0,0,666,0,1212000.0
5803,33,0,878000.0,2,0,670,0,272000.0
5804,67,1,1446000.0,0,1,757,3,202000.0
5805,57,0,786000.0,1,0,805,0,126000.0
5806,42,0,1363000.0,2,2,740,0,204000.0
5807,18,1,689000.0,1,0,609,0,90000.0
5808,34,1,1274000.0,2,1,646,0,217000.0
5809,80,1,1942000.0,1,1,681,1,544000.0
5810,36,0,400000.0,0,1,721,2,68000.0
5811,56,1,616000.0,1,0,670,0,80000.0
5812,61,1,1317000.0,0,1,729,3,263000.0
5813,43,0,948000.0,2,1,646,0,246000.0
5814,27,1,565000.0,0,1,750,1,85000.0
5815,18,1,368000.0,2,1,708,1,74000.0
5816,50,1,2866000.0,1,1,734,1,344000.0
5817,27,0,2115000.0,0,1,607,1,190000.0
5818,42,0,1692000.0,2,1,715,0,271000.0
5819,21,0,643000.0,2,1,662,1,58000.0
5820,36,0,1953000.0,2,0,700,3,1406000.0
5821,40,1,689000.0,2,0,677,1,255000.0
5822,44,0,1476000.0,1,1,661,0,251000.0
5823,23,1,523000.0,1,0,697,1,99000.0
5824,57,0,1565000.0,1,2,732,1,250000.0
5825,31,0,1280000.0,2,1,769,1,422000.0
5826,18,1,487000.0,1,1,674,1,131000.0
5827,38,0,1007000.0,2,2,753,2,151000.0
5828,40,1,1610000.0,2,3,762,3,322000.0
5829,42,1,619000.0,2,1,650,0,136000.0
5830,60,0,883000.0,0,1,714,0,486000.0
5831,36,0,1218000.0,1,1,741,0,329000.0
5832,38,0,1060000.0,1,3,688,1,223000.0
5833,23,1,481000.0,0,1,696,1,115000.0
5834,52,0,1151000.0,0,0,726,0,426000.0
5835,42,1,1257000.0,0,0,699,1,113000.0
5836,33,0,3170000.0,0,1,695,1,1014000.0
5837,18,1,855000.0,2,1,667,0,94000.0
5838,61,1,1435000.0,1,1,671,3,158000.0
5839,21,0,844000.0,1,1,667,1,84000.0
5840,31,0,1782000.0,1,1,681,0,285000.0
5841,45,0,1414000.0,2,1,696,1,198000.0
5842,22,0,1161000.0,1,0,670,1,313000.0
5843,18,0,916000.0,0,1,655,0,211000.0
5844,18,0,1129000.0,1,0,656,1,452000.0
5845,50,1,1537000.0,1,1,699,0,108000.0
5846,31,1,560000.0,2,2,623,0,90000.0
5847,80,1,1468000.0,0,1,742,3,323000.0
5848,25,0,704000.0,0,0,762,0,127000.0
5849,26,1,1313000.0,0,2,763,0,131000.0
5850,31,0,1083000.0,1,1,683,0,217000.0
5851,43,0,2281000.0,0,1,673,1,228000.0
5852,32,0,1242000.0,0,1,670,1,149000.0
5853,49,0,1592000.0,1,1,650,1,382000.0
5854,25,0,483000.0,2,0,734,1,53000.0
5855,19,0,1013000.0,1,1,603,0,122000.0
5856,18,1,642000.0,2,0,673,1,193000.0
5857,18,0,255000.0,2,0,670,0,33000.0
5858,32,1,527000.0,0,1,677,0,100000.0
5859,35,0,1522000.0,0,1,671,0,274000.0
5860,30,0,1196000.0,1,0,707,2,347000.0
5861,58,0,900000.0,2,0,730,1,180000.0
5862,58,1,1048000.0,1,1,715,0,210000.0
5863,34,0,669000.0,0,2,650,0,194000.0
5864,18,0,1173000.0,2,0,611,2,199000.0
5865,31,0,584000.0,0,0,786,1,76000.0
5866,31,0,851000.0,0,2,747,1,196000.0
5867,30,1,1644000.0,0,1,794,0,263000.0
5868,29,0,1605000.0,2,1,722,0,706000.0
5869,30,0,904000.0,2,1,770,0,154000.0
5870,34,1,1053000.0,0,1,610,0,716000.0
5871,30,0,1412000.0,2,2,633,2,395000.0
5872,43,1,834000.0,0,0,668,2,125000.0
5873,45,1,1143000.0,0,1,706,0,263000.0
5874,26,1,738000.0,0,0,665,0,399000.0
5875,59,0,1973000.0,2,1,750,0,395000.0
5876,25,1,1628000.0,1,0,746,3,440000.0
5877,18,0,1454000.0,1,1,748,0,625000.0
5878,45,1,1998000.0,2,1,733,2,460000.0
5879,27,0,548000.0,2,1,715,1,137000.0
5880,44,0,2555000.0,0,2,782,2,869000.0
5881,18,1,659000.0,0,1,789,0,191000.0
5882,60,0,580000.0,1,1,687,2,162000.0
5883,50,1,832000.0,0,1,656,1,208000.0
5884,18,1,683000.0,1,0,760,2,198000.0
5885,18,0,258000.0,1,0,793,1,23000.0
5886,65,0,1848000.0,2,0,824,3,517000.0
5887,28,0,1829000.0,2,3,731,2,238000.0
5888,27,1,882000.0,2,2,691,1,132000.0
5889,18,0,458000.0,1,1,643,1,147000.0
5890,34,1,1659000.0,2,1,696,0,232000.0
5891,36,1,677000.0,1,1,654,0,81000.0
5892,50,1,566000.0,2,1,645,1,187000.0
5893,19,1,807000.0,1,1,748,0,97000.0
5894,18,1,831000.0,0,1,676,0,125000.0
5895,46,0,1241000.0,0,0,698,0,534000.0
5896,55,0,2223000.0,1,2,779,0,311000.0
5897,18,0,1279000.0,1,1,595,1,435000.0
5898,56,1,813000.0,0,2,652,0,130000.0
5899,40,1,408000.0,1,1,740,2,41000.0
5900,56,1,1926000.0,1,2,675,0,270000.0
5901,38,1,1130000.0,0,1,673,3,136000.0
5902,18,0,736000.0,1,1,716,1,125000.0
5903,37,0,1142000.0,2,2,691,0,331000.0
5904,55,0,771000.0,0,0,601,3,193000.0
5905,26,0,1930000.0,2,0,668,1,502000.0
5906,34,1,480000.0,1,3,624,1,283000.0
5907,37,0,1173000.0,1,0,743,0,258000.0
5908,18,1,431000.0,2,1,630,0,190000.0
5909,65,1,1067000.0,1,1,630,3,309000.0
5910,26,0,654000.0,1,0,637,0,144000.0
5911,47,0,753000.0,2,1,742,2,120000.0
5912,38,0,984000.0,1,1,668,2,817000.0
5913,58,0,325000.0,0,0,766,0,101000.0
5914,46,1,565000.0,2,1,743,0,62000.0
5915,36,0,479000.0,2,2,755,1,62000.0
5916,26,1,507000.0,2,1,682,0,81000.0
5917,51,1,974000.0,2,2,638,0,253000.0
5918,18,0,713000.0,0,0,684,0,399000.0
5919,49,1,912000.0,2,1,554,0,201000.0
5920,23,1,503000.0,2,0,728,1,35000.0
5921,58,1,930000.0,1,0,713,0,214000.0
5922,42,0,818000.0,2,1,666,0,82000.0
5923,49,0,912000.0,1,0,674,0,155000.0
5924,41,0,845000.0,2,0,755,2,456000.0
5925,18,0,626000.0,2,1,724,0,163000.0
5926,27,1,485000.0,0,2,773,0,68000.0
5927,50,1,1083000.0,1,0,656,3,217000.0
5928,42,1,1761000.0,0,1,636,0,493000.0
5929,57,0,704000.0,1,0,718,0,176000.0
5930,46,0,1297000.0,2,2,739,2,259000.0
5931,25,1,736000.0,0,1,715,1,324000.0
5932,28,0,1285000.0,1,1,678,1,154000.0
5933,41,0,742000.0,1,1,847,0,178000.0
5934,18,0,642000.0,0,0,802,0,109000.0
5935,65,0,1217000.0,1,0,662,3,170000.0
5936,46,1,1381000.0,2,1,669,1,221000.0
5937,58,0,1003000.0,1,3,661,0,90000.0
5938,18,1,1076000.0,2,1,769,1,258000.0
5939,58,1,1197000.0,1,2,745,0,323000.0
5940,73,0,1802000.0,0,0,737,1,469000.0
5941,20,1,872000.0,2,1,692,1,140000.0
5942,51,0,2406000.0,1,1,743,3,481000.0
5943,40,1,506000.0,2,1,718,2,86000.0
5944,18,0,1213000.0,0,1,691,1,230000.0
5945,47,1,1438000.0,1,1,719,1,244000.0
5946,52,0,1637000.0,1,1,779,0,426000.0
5947,30,1,1675000.0,2,1,739,2,302000.0
5948,57,1,630000.0,0,2,651,1,126000.0
5949,18,0,2731000.0,0,1,657,0,546000.0
5950,18,1,927000.0,1,0,737,2,250000.0
5951,42,0,3817000.0,2,3,666,1,802000.0
5952,40,0,3240000.0,1,2,718,1,616000.0
5953,29,1,1208000.0,1,1,669,0,133000.0
5954,52,1,1291000.0,2,0,740,2,400000.0
5955,47,0,1789000.0,0,1,647,1,465000.0
5956,52,0,469000.0,1,2,715,0,42000.0
5957,38,1,1055000.0,1,1,677,1,190000.0
5958,49,1,1781000.0,2,0,697,0,463000.0
5959,33,0,2216000.0,2,1,706,2,288000.0
5960,70,0,1669000.0,1,3,756,1,317000.0
5961,27,1,1279000.0,0,2,695,3,396000.0
5962,71,1,1823000.0,2,0,749,3,219000.0
5963,40,1,1085000.0,1,1,655,0,174000.0
5964,19,0,589000.0,0,1,617,1,77000.0
5965,60,1,886000.0,2,0,723,0,133000.0
5966,41,1,592000.0,2,0,684,0,130000.0
5967,52,0,610000.0,1,1,647,2,67000.0
5968,58,1,1273000.0,2,1,648,0,153000.0
5969,45,1,3175000.0,1,0,655,0,540000.0
5970,31,0,1425000.0,2,3,715,0,185000.0
5971,54,1,1152000.0,0,1,682,1,392000.0
5972,40,1,1363000.0,0,1,628,0,368000.0
5973,50,1,842000.0,2,1,671,3,278000.0
5974,18,1,357000.0,1,1,662,0,32000.0
5975,46,0,861000.0,2,1,646,1,189000.0
5976,30,0,562000.0,1,1,748,1,84000.0
5977,64,1,584000.0,2,1,695,1,450000.0
5978,49,0,955000.0,0,1,813,0,210000.0
5979,43,0,1689000.0,1,2,738,0,557000.0
5980,47,0,1690000.0,0,2,740,1,473000.0
5981,25,0,1186000.0,0,2,707,3,332000.0
5982,64,1,2954000.0,0,0,770,3,1241000.0
5983,69,0,1020000.0,2,0,762,3,377000.0
5984,45,0,1682000.0,1,2,711,0,219000.0
5985,63,1,1046000.0,0,0,562,3,575000.0
5986,31,1,1783000.0,1,0,598,0,1016000.0
5987,28,1,641000.0,1,1,663,2,212000.0
5988,40,1,1849000.0,0,2,711,1,462000.0
5989,46,1,1553000.0,2,2,628,0,512000.0
5990,34,1,1924000.0,0,1,721,1,135000.0
5991,48,1,1568000.0,0,3,705,1,298000.0
5992,44,1,1055000.0,1,1,693,2,390000.0
