CustomerID,Age,Gender,Location,HighestEducation,Income,CreditScore,Profession,DisposableIncome
4768,36,Male,Suburb,Masters,2609000.0,684,Retired,704000.0
4769,55,Male,Suburb,Graduation,2674000.0,751,Salaried,455000.0
4770,51,Female,Suburb,HighSchool,1821000.0,614,Salaried,255000.0
4771,40,Male,Urban,HighSchool,795000.0,727,Self-employed,72000.0
4772,25,Female,Rural,Graduation,490000.0,724,Self-employed,83000.0
4773,49,Male,Suburb,Masters,1578000.0,663,Business,426000.0
4774,40,Female,Suburb,PostDoc,4336000.0,654,Business,2211000.0
4775,18,Female,Rural,HighSchool,351000.0,757,Business,112000.0
4776,51,Male,Suburb,Masters,2384000.0,689,Self-employed,524000.0
4777,39,Male,Suburb,Graduation,4765000.0,771,Salaried,953000.0
4778,58,Male,Rural,Graduation,2855000.0,649,Salaried,428000.0
4779,23,Male,Urban,PostDoc,916000.0,695,Salaried,101000.0
4780,18,Male,Urban,Graduation,3213000.0,671,Retired,996000.0
4781,44,Male,Suburb,HighSchool,1683000.0,678,Salaried,623000.0
4782,44,Male,Suburb,Masters,3164000.0,717,Salaried,348000.0
4783,18,Female,Rural,HighSchool,627000.0,662,Self-employed,238000.0
4784,25,Male,Rural,Masters,881000.0,691,Salaried,203000.0
4785,80,Male,Suburb,Graduation,1719000.0,662,Retired,516000.0
4786,35,Male,Suburb,HighSchool,281000.0,730,Business,138000.0
4787,50,Male,Urban,HighSchool,1465000.0,796,Self-employed,161000.0
4788,30,Male,Urban,HighSchool,777000.0,764,Salaried,93000.0
4789,18,Female,Urban,Graduation,690000.0,651,Salaried,124000.0
4790,37,Male,Urban,HighSchool,1291000.0,676,Self-employed,168000.0
4791,36,Male,Rural,Graduation,1551000.0,697,Retired,217000.0
4792,34,Male,Urban,HighSchool,1697000.0,597,Salaried,543000.0
4793,38,Male,Urban,Masters,1689000.0,697,Self-employed,372000.0
4794,43,Male,Suburb,Masters,4503000.0,723,Self-employed,1036000.0
4795,37,Female,Urban,Graduation,1489000.0,699,Salaried,313000.0
4796,21,Male,Suburb,Graduation,715000.0,695,Self-employed,107000.0
4797,47,Male,Suburb,Graduation,2022000.0,667,Self-employed,465000.0
4798,18,Female,Urban,HighSchool,608000.0,682,Business,116000.0
4799,18,Male,Urban,HighSchool,736000.0,676,Salaried,236000.0
4800,51,Male,Suburb,Graduation,961000.0,648,Salaried,279000.0
4801,47,Female,Rural,HighSchool,277000.0,746,Salaried,72000.0
4802,39,Male,Suburb,Masters,1668000.0,778,Business,350000.0
4803,19,Female,Rural,Graduation,1356000.0,669,Business,231000.0
4804,29,Male,Rural,Graduation,1563000.0,649,Self-employed,172000.0
4805,36,Male,Urban,Graduation,1046000.0,662,Salaried,941000.0
4806,18,Male,Urban,HighSchool,659000.0,651,Salaried,132000.0
4807,28,Male,Urban,HighSchool,565000.0,676,Salaried,164000.0
4808,49,Male,Urban,Graduation,1438000.0,713,Salaried,446000.0
4809,61,Male,Suburb,Graduation,3280000.0,760,Self-employed,689000.0
4810,33,Female,Rural,Graduation,647000.0,620,Salaried,123000.0
4811,51,Female,Suburb,HighSchool,2363000.0,747,Salaried,354000.0
4812,18,Male,Rural,Graduation,1092000.0,699,Self-employed,98000.0
4813,49,Female,Suburb,Masters,6602000.0,593,Salaried,3367000.0
4814,27,Female,Rural,Graduation,2935000.0,637,Self-employed,470000.0
4815,44,Female,Urban,Graduation,465000.0,725,Self-employed,56000.0
4816,36,Male,Rural,HighSchool,842000.0,657,Salaried,362000.0
4817,59,Female,Urban,HighSchool,613000.0,680,Salaried,110000.0
4818,26,Male,Rural,Graduation,1065000.0,693,Salaried,234000.0
4819,49,Male,Suburb,HighSchool,1131000.0,759,Salaried,181000.0
4820,35,Male,Rural,Masters,4202000.0,636,Self-employed,420000.0
4821,37,Female,Suburb,HighSchool,453000.0,732,Salaried,95000.0
4822,37,Female,Suburb,Graduation,4710000.0,763,Self-employed,942000.0
4823,27,Female,Urban,Graduation,865000.0,651,Retired,147000.0
4824,39,Male,Rural,HighSchool,408000.0,739,Salaried,139000.0
4825,39,Female,Suburb,PostDoc,5434000.0,673,Salaried,1576000.0
4826,43,Male,Rural,Masters,2391000.0,665,Salaried,980000.0
4827,41,Male,Urban,Graduation,4227000.0,683,Business,507000.0
4828,51,Male,Urban,Graduation,962000.0,711,Salaried,260000.0
4829,53,Male,Rural,Graduation,1761000.0,662,Self-employed,986000.0
4830,24,Female,Suburb,Graduation,2086000.0,745,Retired,584000.0
4831,53,Male,Suburb,Graduation,1052000.0,678,Self-employed,295000.0
4832,22,Female,Suburb,Masters,3180000.0,598,Salaried,668000.0
4833,48,Male,Rural,Masters,2901000.0,696,Salaried,870000.0
4834,49,Male,Suburb,Graduation,931000.0,636,Retired,121000.0
4835,18,Female,Suburb,HighSchool,1103000.0,686,Salaried,165000.0
4836,41,Male,Suburb,HighSchool,742000.0,718,Salaried,96000.0
4837,32,Female,Urban,Graduation,2252000.0,667,Salaried,360000.0
4838,28,Female,Suburb,Masters,1292000.0,614,Business,258000.0
4839,60,Male,Rural,Graduation,837000.0,649,Self-employed,368000.0
4840,30,Female,Rural,Graduation,971000.0,764,Business,350000.0
4841,27,Male,Suburb,HighSchool,637000.0,709,Business,76000.0
4842,41,Female,Rural,Graduation,1543000.0,742,Salaried,201000.0
4843,50,Male,Rural,Graduation,2029000.0,783,Business,304000.0
4844,37,Male,Suburb,Graduation,3543000.0,803,Salaried,531000.0
4845,57,Male,Urban,Masters,2490000.0,710,Salaried,896000.0
4846,47,Male,Suburb,Masters,5734000.0,685,Self-employed,2638000.0
4847,18,Female,Rural,Graduation,1672000.0,668,Salaried,184000.0
4848,32,Female,Rural,Graduation,1195000.0,705,Retired,275000.0
4849,31,Female,Suburb,Masters,2237000.0,723,Self-employed,403000.0
4850,47,Male,Rural,Graduation,1832000.0,735,Self-employed,128000.0
4851,18,Female,Urban,Graduation,1672000.0,649,Business,234000.0
4852,78,Male,Suburb,Graduation,3674000.0,649,Retired,698000.0
4853,47,Female,Rural,Masters,1168000.0,687,Salaried,128000.0
4854,42,Female,Urban,HighSchool,1352000.0,700,Salaried,216000.0
4855,57,Male,Rural,Masters,3216000.0,780,Salaried,933000.0
4856,75,Female,Urban,HighSchool,1415000.0,582,Retired,297000.0
4857,53,Male,Rural,HighSchool,880000.0,669,Salaried,273000.0
4858,54,Female,Suburb,Graduation,2309000.0,742,Self-employed,277000.0
4859,41,Female,Rural,Graduation,2182000.0,649,Salaried,218000.0
4860,37,Female,Suburb,Graduation,1407000.0,698,Self-employed,366000.0
4861,32,Female,Urban,Graduation,2072000.0,748,Self-employed,601000.0
4862,27,Male,Urban,HighSchool,494000.0,733,Salaried,35000.0
4863,29,Female,Rural,Graduation,1199000.0,734,Salaried,192000.0
4864,19,Male,Suburb,Graduation,1221000.0,689,Self-employed,464000.0
4865,38,Male,Suburb,Masters,1806000.0,706,Salaried,361000.0
4866,18,Female,Urban,HighSchool,497000.0,708,Salaried,55000.0
4867,42,Female,Urban,Graduation,890000.0,673,Salaried,80000.0
4868,39,Female,Rural,HighSchool,991000.0,741,Salaried,258000.0
4869,42,Male,Urban,Graduation,3746000.0,634,Salaried,899000.0
4870,32,Female,Urban,Graduation,1681000.0,666,Self-employed,824000.0
4871,80,Female,Suburb,PostDoc,4388000.0,742,Retired,439000.0
4872,60,Male,Suburb,Graduation,3334000.0,601,Retired,433000.0
4873,21,Male,Suburb,Graduation,1036000.0,707,Salaried,332000.0
4874,43,Female,Urban,Graduation,2086000.0,755,Salaried,292000.0
4875,30,Female,Rural,Graduation,1600000.0,661,Retired,128000.0
4876,24,Female,Rural,PostDoc,1206000.0,720,Salaried,241000.0
4877,19,Male,Urban,HighSchool,627000.0,706,Self-employed,82000.0
4878,46,Female,Rural,Graduation,4337000.0,732,Self-employed,1388000.0
4879,29,Female,Urban,HighSchool,532000.0,700,Salaried,85000.0
4880,54,Male,Rural,Graduation,3601000.0,757,Salaried,900000.0
4881,54,Female,Urban,Graduation,2694000.0,718,Salaried,808000.0
4882,60,Male,Suburb,Graduation,1380000.0,743,Salaried,317000.0
4883,27,Male,Rural,PostDoc,2810000.0,740,Salaried,2529000.0
4884,47,Male,Suburb,Graduation,931000.0,767,Salaried,214000.0
4885,49,Male,Suburb,Graduation,2473000.0,651,Salaried,1162000.0
4886,32,Female,Rural,Graduation,776000.0,637,Salaried,101000.0
4887,28,Female,Urban,Masters,2364000.0,752,Self-employed,473000.0
4888,64,Male,Suburb,Masters,7374000.0,708,Retired,2655000.0
4889,43,Male,Suburb,HighSchool,639000.0,793,Self-employed,121000.0
4890,49,Male,Urban,HighSchool,1124000.0,590,Retired,281000.0
4891,27,Female,Urban,PostDoc,1325000.0,696,Salaried,504000.0
4892,21,Female,Rural,Graduation,1132000.0,699,Salaried,272000.0
4893,31,Female,Rural,HighSchool,454000.0,744,Retired,45000.0
4894,38,Female,Urban,Graduation,1601000.0,797,Self-employed,336000.0
4895,24,Female,Suburb,PostDoc,2047000.0,700,Self-employed,573000.0
4896,39,Male,Urban,PostDoc,2013000.0,721,Self-employed,483000.0
4897,18,Female,Rural,Graduation,983000.0,610,Self-employed,147000.0
4898,23,Female,Suburb,Masters,475000.0,714,Retired,57000.0
4899,50,Female,Suburb,Graduation,964000.0,714,Salaried,135000.0
4900,49,Female,Rural,Graduation,5288000.0,671,Salaried,1534000.0
4901,34,Female,Suburb,Graduation,1198000.0,714,Self-employed,252000.0
4902,24,Female,Urban,Masters,1433000.0,712,Self-employed,287000.0
4903,24,Female,Rural,Graduation,1401000.0,780,Salaried,336000.0
4904,34,Female,Suburb,Graduation,2282000.0,661,Business,411000.0
4905,49,Female,Rural,Graduation,3689000.0,655,Self-employed,1217000.0
4906,53,Male,Suburb,Graduation,1649000.0,657,Salaried,198000.0
4907,32,Male,Urban,Graduation,1189000.0,678,Salaried,345000.0
4908,22,Female,Rural,Graduation,1376000.0,620,Salaried,509000.0
4909,44,Male,Suburb,Graduation,1585000.0,686,Salaried,903000.0
4910,27,Male,Urban,HighSchool,661000.0,701,Salaried,172000.0
4911,32,Male,Urban,Masters,2790000.0,774,Salaried,279000.0
4912,59,Female,Urban,Graduation,2433000.0,693,Salaried,2092000.0
4913,52,Male,Suburb,Masters,2718000.0,763,Salaried,1305000.0
4914,42,Male,Suburb,Graduation,5018000.0,741,Self-employed,2509000.0
4915,20,Male,Urban,Graduation,2851000.0,706,Salaried,456000.0
4916,43,Female,Urban,HighSchool,1175000.0,692,Salaried,270000.0
4917,55,Male,Urban,Graduation,3106000.0,726,Salaried,621000.0
4918,34,Male,Urban,Masters,1514000.0,732,Self-employed,257000.0
4919,60,Female,Urban,HighSchool,1089000.0,673,Salaried,142000.0
4920,59,Female,Suburb,HighSchool,1530000.0,729,Self-employed,505000.0
4921,64,Male,Rural,PostDoc,8815000.0,695,Retired,3526000.0
4922,44,Female,Rural,Masters,1436000.0,727,Self-employed,531000.0
4923,48,Male,Rural,Graduation,1160000.0,782,Business,162000.0
4924,61,Female,Suburb,Graduation,1925000.0,681,Retired,289000.0
4925,46,Male,Rural,Graduation,3378000.0,600,Salaried,1013000.0
4926,32,Male,Rural,Graduation,1371000.0,697,Salaried,452000.0
4927,33,Female,Rural,Graduation,2380000.0,646,Self-employed,595000.0
4928,43,Female,Rural,Graduation,1405000.0,713,Business,225000.0
4929,20,Male,Urban,Graduation,1584000.0,649,Salaried,586000.0
4930,37,Male,Suburb,Graduation,818000.0,694,Salaried,327000.0
4931,56,Female,Rural,HighSchool,706000.0,781,Self-employed,212000.0
4932,18,Female,Urban,Graduation,937000.0,791,Salaried,141000.0
4933,63,Male,Rural,HighSchool,607000.0,718,Retired,85000.0
4934,56,Female,Rural,Graduation,938000.0,654,Retired,385000.0
4935,33,Male,Rural,HighSchool,625000.0,743,Salaried,106000.0
4936,48,Male,Rural,HighSchool,443000.0,676,Salaried,75000.0
4937,40,Male,Rural,Graduation,1337000.0,625,Salaried,334000.0
4938,58,Male,Urban,HighSchool,1172000.0,797,Self-employed,199000.0
4939,54,Male,Rural,Graduation,1095000.0,699,Self-employed,361000.0
4940,18,Male,Urban,HighSchool,503000.0,727,Salaried,106000.0
4941,48,Male,Rural,Graduation,1288000.0,683,Salaried,206000.0
4942,36,Male,Suburb,HighSchool,1701000.0,726,Salaried,374000.0
4943,41,Male,Urban,HighSchool,887000.0,658,Salaried,124000.0
4944,29,Male,Rural,Graduation,3684000.0,694,Self-employed,553000.0
4945,66,Female,Urban,Graduation,1490000.0,745,Retired,238000.0
4946,55,Male,Rural,HighSchool,781000.0,691,Self-employed,266000.0
4947,28,Female,Rural,Graduation,2087000.0,657,Salaried,584000.0
4948,19,Male,Urban,HighSchool,169000.0,746,Business,19000.0
4949,34,Male,Rural,Graduation,1888000.0,681,Self-employed,340000.0
4950,46,Female,Rural,Graduation,1418000.0,680,Salaried,170000.0
4951,43,Female,Rural,HighSchool,888000.0,643,Salaried,124000.0
4952,58,Male,Rural,Masters,2240000.0,777,Salaried,381000.0
4953,51,Male,Rural,PostDoc,4863000.0,753,Salaried,1216000.0
4954,54,Female,Rural,Graduation,646000.0,687,Business,155000.0
4955,44,Female,Urban,HighSchool,585000.0,656,Salaried,64000.0
4956,19,Female,Suburb,HighSchool,1589000.0,733,Salaried,175000.0
4957,37,Male,Rural,Masters,2150000.0,720,Salaried,344000.0
4958,55,Male,Urban,Graduation,909000.0,679,Retired,218000.0
4959,39,Female,Suburb,HighSchool,823000.0,695,Salaried,165000.0
4960,47,Female,Urban,Masters,3417000.0,729,Salaried,273000.0
4961,35,Female,Suburb,Graduation,1360000.0,711,Retired,367000.0
4962,24,Female,Suburb,Graduation,1045000.0,718,Self-employed,94000.0
4963,38,Female,Suburb,Masters,1570000.0,713,Business,424000.0
4964,44,Male,Urban,Masters,1206000.0,736,Salaried,362000.0
4965,30,Male,Suburb,HighSchool,278000.0,672,Self-employed,153000.0
4966,36,Female,Rural,Graduation,866000.0,708,Business,234000.0
4967,25,Male,Rural,Graduation,2165000.0,663,Salaried,1299000.0
4968,56,Male,Suburb,HighSchool,785000.0,667,Salaried,424000.0
4969,35,Male,Suburb,HighSchool,699000.0,795,Salaried,140000.0
4970,61,Male,Rural,Graduation,814000.0,628,Self-employed,155000.0
4971,62,Male,Urban,Masters,2767000.0,733,Retired,1577000.0
4972,38,Female,Urban,Masters,1724000.0,835,Salaried,655000.0
4973,24,Male,Rural,Masters,1465000.0,788,Self-employed,776000.0
4974,18,Male,Urban,Graduation,744000.0,728,Self-employed,156000.0
4975,18,Male,Urban,HighSchool,439000.0,795,Self-employed,53000.0
4976,19,Male,Suburb,Graduation,901000.0,720,Self-employed,153000.0
4977,60,Female,Urban,Graduation,1700000.0,685,Salaried,357000.0
4978,41,Female,Rural,Graduation,451000.0,701,Salaried,72000.0
4979,45,Male,Urban,Masters,992000.0,745,Self-employed,89000.0
4980,18,Female,Suburb,Graduation,770000.0,803,Retired,154000.0
4981,22,Male,Rural,Graduation,1698000.0,753,Salaried,424000.0
4982,53,Female,Rural,Graduation,791000.0,695,Self-employed,79000.0
4983,44,Male,Rural,Graduation,1940000.0,668,Salaried,504000.0
4984,37,Male,Suburb,HighSchool,1783000.0,603,Salaried,303000.0
4985,48,Female,Rural,PostDoc,3063000.0,693,Salaried,796000.0
4986,64,Female,Suburb,HighSchool,840000.0,648,Self-employed,412000.0
4987,36,Male,Suburb,HighSchool,1005000.0,746,Salaried,111000.0
4988,41,Female,Urban,Graduation,1477000.0,687,Salaried,118000.0
4989,42,Male,Rural,Graduation,1037000.0,748,Salaried,249000.0
4990,75,Female,Urban,PostDoc,5244000.0,825,Self-employed,891000.0
4991,18,Male,Urban,Graduation,711000.0,693,Salaried,192000.0
4992,50,Female,Suburb,Graduation,3094000.0,708,Salaried,433000.0
4993,38,Male,Urban,Graduation,1211000.0,718,Self-employed,363000.0
4994,48,Male,Urban,Graduation,1878000.0,685,Salaried,244000.0
4995,30,Female,Urban,PostDoc,6399000.0,705,Self-employed,1216000.0
4996,39,Female,Rural,HighSchool,730000.0,682,Salaried,190000.0
4997,50,Female,Urban,Graduation,1068000.0,767,Salaried,214000.0
4998,80,Male,Suburb,Graduation,1557000.0,689,Retired,529000.0
4999,52,Male,Rural,HighSchool,928000.0,637,Salaried,353000.0
5000,27,Male,Suburb,Graduation,1077000.0,641,Salaried,312000.0
5001,33,Male,Rural,Graduation,1153000.0,657,Salaried,334000.0
5002,33,Female,Rural,Masters,2350000.0,677,Self-employed,494000.0
5003,18,Male,Rural,Graduation,1065000.0,743,Business,128000.0
5004,35,Female,Suburb,Graduation,1028000.0,740,Self-employed,380000.0
5005,50,Female,Urban,Masters,2446000.0,744,Self-employed,171000.0
5006,20,Male,Rural,HighSchool,430000.0,700,Salaried,26000.0
5007,55,Female,Suburb,Graduation,1289000.0,749,Salaried,271000.0
5008,47,Female,Rural,Graduation,469000.0,687,Business,70000.0
5009,28,Female,Urban,Masters,1212000.0,608,Business,242000.0
5010,37,Male,Rural,Masters,3130000.0,747,Salaried,438000.0
5011,63,Female,Suburb,HighSchool,1426000.0,665,Self-employed,371000.0
5012,51,Male,Rural,Masters,3546000.0,689,Salaried,567000.0
5013,40,Male,Suburb,HighSchool,1000000.0,681,Salaried,180000.0
5014,36,Female,Urban,Masters,1612000.0,726,Self-employed,274000.0
5015,41,Female,Urban,HighSchool,435000.0,707,Business,204000.0
5016,32,Male,Rural,Masters,1661000.0,688,Business,149000.0
5017,18,Female,Urban,HighSchool,125000.0,779,Salaried,52000.0
5018,70,Female,Suburb,Graduation,3363000.0,695,Self-employed,404000.0
5019,42,Male,Rural,Masters,2456000.0,688,Salaried,246000.0
5020,45,Female,Suburb,Masters,3523000.0,740,Retired,528000.0
5021,39,Female,Rural,Masters,1653000.0,758,Retired,264000.0
5022,28,Female,Suburb,Masters,824000.0,744,Self-employed,214000.0
5023,37,Male,Rural,Graduation,1459000.0,670,Salaried,160000.0
5024,18,Male,Suburb,Graduation,1091000.0,718,Business,153000.0
5025,74,Female,Suburb,Masters,2877000.0,704,Retired,1064000.0
5026,21,Male,Rural,Graduation,1215000.0,690,Salaried,231000.0
5027,24,Male,Suburb,Graduation,870000.0,653,Self-employed,104000.0
5028,33,Female,Urban,PostDoc,3210000.0,711,Self-employed,1284000.0
5029,59,Male,Suburb,Masters,3384000.0,754,Salaried,508000.0
5030,40,Female,Rural,HighSchool,1870000.0,781,Self-employed,206000.0
5031,21,Female,Urban,Graduation,1545000.0,757,Business,154000.0
5032,58,Female,Urban,Masters,1426000.0,677,Salaried,299000.0
5033,50,Female,Suburb,Graduation,1279000.0,653,Salaried,396000.0
5034,48,Male,Suburb,PostDoc,2283000.0,625,Self-employed,228000.0
5035,50,Male,Suburb,Graduation,3085000.0,752,Salaried,524000.0
5036,75,Female,Urban,Graduation,1556000.0,741,Retired,747000.0
5037,72,Male,Urban,HighSchool,992000.0,672,Self-employed,179000.0
5038,29,Female,Urban,HighSchool,659000.0,662,Salaried,165000.0
5039,64,Female,Rural,Graduation,2198000.0,763,Retired,418000.0
5040,45,Male,Rural,Graduation,810000.0,748,Salaried,308000.0
5041,47,Female,Suburb,Graduation,1495000.0,764,Salaried,448000.0
5042,18,Male,Rural,Graduation,1601000.0,728,Salaried,416000.0
5043,37,Male,Rural,Graduation,1128000.0,732,Salaried,158000.0
5044,27,Female,Suburb,Masters,4520000.0,597,Salaried,3390000.0
5045,52,Female,Suburb,PostDoc,2352000.0,681,Salaried,259000.0
5046,56,Male,Urban,Graduation,1289000.0,801,Salaried,309000.0
5047,18,Male,Urban,Graduation,1475000.0,671,Salaried,339000.0
5048,39,Male,Suburb,Masters,2172000.0,710,Self-employed,456000.0
5049,56,Male,Suburb,Graduation,1480000.0,777,Salaried,577000.0
5050,37,Male,Rural,HighSchool,445000.0,743,Retired,58000.0
5051,50,Male,Rural,HighSchool,680000.0,651,Retired,156000.0
5052,45,Female,Rural,Masters,5739000.0,641,Self-employed,861000.0
5053,45,Female,Suburb,HighSchool,1008000.0,780,Salaried,272000.0
5054,35,Male,Suburb,HighSchool,1011000.0,737,Salaried,172000.0
5055,21,Male,Urban,HighSchool,451000.0,717,Salaried,72000.0
5056,23,Female,Rural,Graduation,1199000.0,725,Self-employed,180000.0
5057,50,Female,Urban,Graduation,1355000.0,681,Retired,95000.0
5058,40,Female,Suburb,Graduation,741000.0,655,Self-employed,141000.0
5059,37,Male,Rural,HighSchool,540000.0,721,Self-employed,65000.0
5060,33,Male,Urban,HighSchool,569000.0,669,Business,46000.0
5061,35,Male,Suburb,Graduation,3693000.0,670,Salaried,812000.0
5062,55,Female,Urban,Graduation,4181000.0,681,Self-employed,418000.0
5063,34,Male,Rural,Graduation,554000.0,739,Self-employed,260000.0
5064,19,Female,Urban,HighSchool,394000.0,664,Salaried,47000.0
5065,51,Male,Urban,HighSchool,840000.0,660,Self-employed,277000.0
5066,36,Male,Suburb,Masters,2082000.0,652,Salaried,854000.0
5067,40,Female,Rural,Masters,2025000.0,692,Salaried,547000.0
5068,64,Male,Urban,HighSchool,2652000.0,750,Retired,265000.0
5069,39,Female,Suburb,Graduation,1077000.0,692,Salaried,582000.0
5070,44,Male,Rural,Graduation,3597000.0,700,Salaried,1151000.0
5071,22,Male,Suburb,HighSchool,1014000.0,709,Salaried,304000.0
5072,36,Male,Rural,Masters,1992000.0,683,Salaried,259000.0
5073,49,Male,Suburb,HighSchool,652000.0,654,Salaried,111000.0
5074,18,Male,Suburb,HighSchool,421000.0,678,Retired,42000.0
5075,43,Female,Suburb,Graduation,3787000.0,671,Self-employed,379000.0
5076,41,Female,Urban,Masters,3141000.0,695,Business,1288000.0
5077,40,Male,Urban,Masters,2506000.0,677,Self-employed,727000.0
5078,55,Male,Suburb,Graduation,548000.0,711,Self-employed,77000.0
5079,45,Female,Rural,Graduation,1147000.0,694,Business,218000.0
5080,62,Male,Suburb,Graduation,1465000.0,668,Retired,586000.0
5081,25,Male,Urban,Masters,1960000.0,772,Salaried,666000.0
5082,42,Male,Rural,HighSchool,775000.0,724,Business,93000.0
5083,41,Female,Urban,HighSchool,676000.0,689,Salaried,95000.0
5084,23,Male,Suburb,Masters,2001000.0,672,Salaried,420000.0
5085,54,Female,Urban,Masters,3983000.0,745,Self-employed,1235000.0
5086,74,Male,Urban,Graduation,1461000.0,656,Business,175000.0
5087,39,Male,Urban,Graduation,832000.0,770,Self-employed,92000.0
5088,47,Male,Suburb,Masters,1774000.0,628,Self-employed,266000.0
5089,41,Female,Urban,Masters,1356000.0,838,Salaried,122000.0
5090,29,Female,Suburb,Masters,1632000.0,678,Self-employed,359000.0
5091,18,Male,Suburb,Graduation,2728000.0,635,Self-employed,246000.0
5092,29,Male,Urban,Masters,1573000.0,666,Self-employed,755000.0
5093,19,Female,Rural,HighSchool,344000.0,684,Self-employed,38000.0
5094,65,Female,Urban,Graduation,1454000.0,671,Self-employed,131000.0
5095,38,Male,Urban,HighSchool,1721000.0,717,Salaried,637000.0
5096,34,Female,Urban,HighSchool,651000.0,714,Business,150000.0
5097,53,Male,Rural,Graduation,1072000.0,850,Business,150000.0
5098,23,Male,Rural,HighSchool,268000.0,704,Salaried,64000.0
5099,28,Male,Suburb,HighSchool,581000.0,633,Salaried,244000.0
5100,41,Female,Rural,HighSchool,397000.0,691,Business,95000.0
5101,55,Male,Rural,PostDoc,4211000.0,706,Salaried,1390000.0
5102,47,Female,Urban,HighSchool,713000.0,674,Salaried,71000.0
5103,43,Female,Suburb,HighSchool,294000.0,732,Retired,74000.0
5104,41,Female,Suburb,Graduation,3214000.0,738,Salaried,579000.0
5105,46,Male,Rural,Masters,6770000.0,668,Salaried,1557000.0
5106,43,Male,Rural,Graduation,1630000.0,682,Self-employed,293000.0
5107,24,Female,Urban,PostDoc,5489000.0,604,Self-employed,549000.0
5108,40,Female,Rural,Graduation,1549000.0,656,Business,341000.0
5109,23,Female,Rural,Graduation,411000.0,686,Self-employed,132000.0
5110,41,Male,Suburb,Masters,1927000.0,707,Business,308000.0
5111,32,Male,Rural,Graduation,906000.0,693,Salaried,335000.0
5112,78,Female,Urban,HighSchool,565000.0,657,Business,102000.0
5113,39,Male,Suburb,Graduation,1366000.0,755,Salaried,574000.0
5114,18,Female,Suburb,Graduation,690000.0,750,Business,138000.0
5115,37,Male,Rural,Masters,2286000.0,755,Salaried,594000.0
5116,47,Male,Urban,HighSchool,1269000.0,777,Self-employed,216000.0
5117,65,Male,Suburb,HighSchool,2482000.0,650,Self-employed,546000.0
5118,31,Male,Urban,Masters,1888000.0,721,Salaried,359000.0
5119,18,Male,Urban,HighSchool,335000.0,745,Salaried,37000.0
5120,52,Female,Rural,Graduation,1215000.0,813,Salaried,316000.0
5121,19,Male,Urban,HighSchool,484000.0,774,Salaried,106000.0
5122,33,Male,Suburb,HighSchool,2330000.0,687,Self-employed,1002000.0
5123,36,Female,Rural,Masters,1947000.0,620,Self-employed,273000.0
5124,38,Male,Suburb,Masters,2720000.0,639,Salaried,163000.0
5125,50,Male,Urban,Graduation,2679000.0,733,Self-employed,1179000.0
5126,29,Female,Urban,HighSchool,1388000.0,703,Salaried,194000.0
5127,35,Female,Rural,Masters,2247000.0,665,Salaried,472000.0
5128,39,Male,Rural,Graduation,1145000.0,600,Salaried,103000.0
5129,42,Male,Suburb,Graduation,1108000.0,744,Salaried,166000.0
5130,41,Female,Suburb,Graduation,736000.0,642,Salaried,184000.0
5131,46,Male,Urban,Graduation,2316000.0,770,Self-employed,278000.0
5132,52,Female,Rural,Graduation,6254000.0,650,Self-employed,876000.0
5133,45,Female,Urban,Masters,4518000.0,677,Salaried,361000.0
5134,46,Female,Urban,Masters,2350000.0,666,Self-employed,1010000.0
5135,18,Male,Suburb,Graduation,527000.0,731,Salaried,58000.0
5136,40,Male,Suburb,HighSchool,613000.0,666,Salaried,61000.0
5137,47,Female,Suburb,HighSchool,1076000.0,689,Self-employed,65000.0
5138,50,Male,Rural,Graduation,1312000.0,682,Self-employed,171000.0
5139,29,Male,Suburb,Masters,1751000.0,656,Self-employed,595000.0
5140,30,Female,Rural,HighSchool,858000.0,700,Self-employed,300000.0
5141,31,Male,Urban,HighSchool,798000.0,713,Salaried,128000.0
5142,48,Male,Rural,Graduation,4859000.0,735,Salaried,486000.0
5143,55,Female,Suburb,HighSchool,2999000.0,730,Retired,510000.0
5144,33,Male,Rural,Masters,1690000.0,735,Salaried,287000.0
5145,53,Male,Rural,Graduation,2691000.0,611,Self-employed,727000.0
5146,41,Male,Suburb,HighSchool,408000.0,698,Self-employed,86000.0
5147,38,Female,Suburb,Graduation,2156000.0,655,Salaried,906000.0
5148,36,Male,Urban,Graduation,1672000.0,700,Salaried,201000.0
5149,51,Male,Rural,Masters,1568000.0,706,Salaried,157000.0
5150,44,Female,Urban,Masters,4042000.0,710,Self-employed,728000.0
5151,74,Female,Urban,HighSchool,690000.0,619,Retired,131000.0
5152,27,Male,Rural,HighSchool,634000.0,819,Salaried,190000.0
5153,47,Female,Urban,Graduation,1616000.0,815,Salaried,323000.0
5154,32,Male,Rural,Graduation,534000.0,668,Salaried,96000.0
5155,26,Female,Urban,HighSchool,723000.0,644,Salaried,282000.0
5156,39,Male,Urban,PostDoc,2002000.0,842,Salaried,180000.0
5157,42,Male,Rural,Graduation,1152000.0,755,Salaried,714000.0
5158,80,Female,Suburb,Graduation,1975000.0,737,Retired,454000.0
5159,37,Male,Rural,HighSchool,334000.0,638,Salaried,27000.0
5160,23,Male,Suburb,HighSchool,494000.0,780,Salaried,84000.0
5161,44,Male,Rural,Graduation,1329000.0,656,Salaried,80000.0
5162,18,Female,Rural,Graduation,834000.0,690,Business,117000.0
5163,38,Male,Suburb,Masters,1309000.0,768,Salaried,196000.0
